@relation data1

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute class {Negative,Positive}

@data
0.010101,0,0.166667,1,0.448276,0.2,0.2,0.2,0.5,0.4,0.2,0.161463,0.083235,0.097497,0.178691,0.10013,0.276467,0.00185,0.001781,0,0.000657,0.001937,0.001654,0.010101,0.083235,0.083235,0.083235,0.161463,Negative
0.040404,1,0.5,0.333333,0.224138,0.1,0.1,0.1,0.1,0.2,0.2,0.146864,0.066591,0.086559,0.171233,0.092165,0.26979,0.000446,0.000232,0.013146,0.000649,0.000973,0.00077,0.040407,0.066591,0.066591,0.066591,0.146864,Negative
0.10101,0,0.333333,0.333333,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.192966,0.117103,0.116434,0.212634,0.137168,0.305578,0.00229,0.001217,0.002115,0.00333,0.004647,0.003785,0.101011,0.117103,0.117103,0.117103,0.192966,Negative
0.050505,1,0.166667,0.666667,0.431034,0.2,0.2,0.2,0.2,0.2,0.4,0.17313,0.083668,0.097727,0.180104,0.103628,0.278442,0.003434,0.001781,0.001116,0.004831,0,0.00664,0.050506,0.083668,0.083668,0.083668,0.17313,Negative
0.30303,1,0.166667,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.185978,0.104286,0.108199,0.194825,0.119306,0.285804,0.00229,0.000962,0.001487,0.004464,0.003517,0.002846,0.303031,0.104286,0.104286,0.104286,0.185978,Negative
0.313131,0,0.333333,0.333333,0.586207,0.2,0.2,0.2,0.2,0.2,0.2,0.354889,0.271622,0.197995,0.270606,0.118914,0.282804,0.012592,0.005106,0.00558,0.00306,0.002251,0.004743,0.313132,0.271622,0.271622,0.271622,0.354889,Negative
0.020202,0,0.333333,0.666667,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.170429,0.092779,0.102147,0.182823,0.097564,0.260979,0.00195,0.000891,0.001116,0.00161,0,0,0.020203,0.092779,0.092779,0.092779,0.170429,Negative
0.010101,1,0.166667,0.666667,0.12069,0.2,0.1,0.1,0.4,0.2,0.2,0.150631,0.069606,0.097507,0.17282,0.089763,0.2666,0.005789,0.010093,0,0,0,0.002244,0.010102,0.069606,0.069606,0.069606,0.150631,Negative
0.090909,0,0.166667,0.666667,0.241379,0.2,0.2,0,0,0,0,0.172277,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0.091,0.090909,0.06622,0.06622,0.06622,0.172277,Negative
0.161616,1,0.166667,0.666667,0.086207,0.2,0.2,0.2,0.2,0.4,0.2,0.234465,0.163155,0.14343,0.262254,0.182088,0.337648,0.00601,0.003028,0.00837,0,0.009144,0.006829,0.161617,0.163155,0.163155,0.163155,0.234465,Negative
0.272727,1,0.166667,0.333333,0.155172,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.272728,0.06622,0.06622,0.06622,0.146519,Negative
0.20202,0,0.333333,0.666667,0.12069,0,0,0,0,0,0,0.322367,0.256501,0.086345,0.160138,0.080648,0.260979,0.005151,0,0,0,0,0,0.202021,0.256501,0.256501,0.256501,0.322367,Negative
0.141414,1,0.166667,0.333333,0.396552,0.1,0.1,0.1,0,0,0,0.14815,0.067518,0.086345,0.160138,0.080648,0.260979,0.001565,0,0,0,0,0,0.141415,0.067518,0.067518,0.067518,0.14815,Positive
0.20202,0,0.166667,0.666667,0.12069,0.3,0.2,0.2,0.2,0.2,0.2,0.151295,0.071041,0.08965,0.165924,0.086863,0.261285,0.005724,0.000594,0.000137,0.000201,0,0.002428,0.20202,0.071041,0.071041,0.071041,0.151295,Negative
0.191919,1,0.166667,0.333333,0.206897,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0.002963,0.19192,0.06622,0.06622,0.06622,0.146519,Negative
0.010101,0,0.333333,0.666667,0.12069,0.2,0.2,0.2,0.4,0.4,0.4,0.152595,0.074046,0.09189,0.16936,0.09119,0.268903,0.001717,0.001187,0,0.00161,0,0.001897,0.010102,0.074046,0.074046,0.074046,0.152595,Negative
0,0,0.833333,0.666667,0.396552,0.2,0.2,0.2,0.2,0.2,0.2,0.154446,0.074547,0.091539,0.169046,0.090217,0.266742,0.001313,0.000727,0.001116,0.000311,0.000352,0,0.000004,0.074547,0.074547,0.074547,0.154446,Negative
0.232323,1,0.166667,0.666667,0.155172,0,0,0,0,0,0,0.146519,0.06622,0.087991,0.160138,0.080648,0.260979,0,0.001781,0,0,0,0,0.232324,0.06622,0.06622,0.06622,0.146519,Negative
0.171717,1,0.166667,0.333333,0.310345,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.171718,0.06622,0.06622,0.06622,0.146519,Positive
0.282828,1,0.333333,0.333333,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.389471,0.310036,0.212386,0.300317,0.133357,0.297864,0.012249,0.006539,0.006473,0.002931,0.004689,0.003794,0.28283,0.310036,0.310036,0.310036,0.389471,Positive
0.040404,0,0.333333,0.666667,0.482759,0.2,0.2,0.2,0.4,0.4,0.4,0.152963,0.074104,0.091675,0.168996,0.090816,0.268617,0.001488,0.001009,0,0.00161,0,0.000379,0.040405,0.074104,0.074104,0.074104,0.152963,Negative
0.494949,1,0.166667,0.333333,0.310345,0,0,0,0,0,0,0.149369,0.06622,0.094602,0.193576,0.099992,0.27727,0,0.00893,0.039617,0.031414,0.049701,0.020666,0.49495,0.06622,0.06622,0.06622,0.149369,Positive
0.494949,1,0.833333,0.333333,0.189655,0.1,0.1,0.1,0.1,0.2,0.2,0.151256,0.071667,0.089407,0.214511,0.135648,0.303265,0.006961,0.003318,0.06526,0.003076,0.004628,0.004276,0.494954,0.071667,0.071667,0.071667,0.151256,Negative
0.20202,1,0.333333,0.333333,0.206897,0.1,0.1,0.1,0,0,0,0.148263,0.06693,0.086345,0.160138,0.080648,0.260979,0.000941,0,0,0,0,0,0.202022,0.06693,0.06693,0.06693,0.148263,Positive
0.353535,1,0.166667,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.1,0.167235,0.0926,0.103035,0.191318,0.25913,0.261129,0.00549,0.002019,0.00346,0.236554,0.00046,0.005621,0.353536,0.0926,0.0926,0.0926,0.167235,Negative
0.090909,1,0.333333,0.333333,0.155172,0.4,0.1,0.1,0.2,0.2,0.2,0.14717,0.067394,0.108568,0.199144,0.116703,0.287271,0.001416,0.02598,0.002238,0.002415,0.004689,0.003794,0.090911,0.067394,0.067394,0.067394,0.14717,Negative
0.151515,1,0.166667,0.666667,0.155172,0.1,0.1,0,0.1,0.1,0.4,0.155049,0.06622,0.086345,0.162779,0.081048,0.261173,0,0,0.003129,0.000649,0,0.005964,0.151516,0.06622,0.06622,0.06622,0.155049,Negative
0.333333,1,0.166667,0.333333,0.431034,0.2,0.2,0.2,0.2,0.2,0.2,0.230508,0.154437,0.135588,0.237377,0.163383,0.315725,0.003691,0.002375,0.003911,0.007003,0.007034,0.005877,0.333334,0.154437,0.154437,0.154437,0.230508,Negative
0.191919,1,0.333333,0.333333,0.551724,0.1,0.1,0.1,0.1,0,0.1,0.150996,0.06622,0.095435,0.160138,0.080648,0.297205,0,0.00983,0,0,0.11052,0,0.191921,0.06622,0.06622,0.06622,0.150996,Negative
0.070707,0,0.333333,0.666667,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.211322,0.137258,0.128296,0.233081,0.159167,0.322224,0.003892,0.002019,0.003236,0.004903,0.014067,0,0.070708,0.137258,0.137258,0.137258,0.211322,Negative
0.020202,1,0.5,0.666667,0.465517,0.1,0.1,0.1,0.1,0.1,0.1,0.149126,0.06622,0.086559,0.160505,0.081035,0.260979,0,0.000232,0.000435,0.000628,0,0.00148,0.020205,0.06622,0.06622,0.06622,0.149126,Positive
0.353535,1,0.166667,0.666667,0.172414,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.353536,0.06622,0.06622,0.06622,0.146519,Negative
0.020202,0,0.166667,0.333333,0.103448,0.1,0.2,0.2,0.2,0.2,0,0.157932,0.079017,0.089998,0.166372,0.080648,0.260979,0.002302,0.001313,0.002345,0.000238,0,0,0.020202,0.079017,0.079017,0.079017,0.157932,Positive
0.040404,1,0.5,0.333333,0.224138,0.4,0.4,0.4,0.4,0.4,0.4,0.171552,0.097332,0.104855,0.190517,0.114604,0.276132,0.005724,0.001781,0,0.008052,0,0.005691,0.040407,0.097332,0.097332,0.097332,0.171552,Positive
0.010101,1,0.166667,0.666667,0.12069,0.4,0.2,0.1,0.2,0.2,0.2,0.162925,0.084941,0.091047,0.178766,0.100358,0.27627,0.00229,0.005087,0.021204,0.001288,0.002345,0.03794,0.010102,0.084941,0.084941,0.084941,0.162925,Positive
0.030303,1,0.166667,0.666667,0.051724,0.1,0.1,0,0,0,0,0.16345,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.030304,0.06622,0.06622,0.06622,0.16345,Negative
0.131313,0,0.166667,0.666667,0.5,0.1,0.4,0.1,0.1,0.1,0.1,0.147209,0.066961,0.086559,0.160138,0.081422,0.261278,0,0.000232,0,0.001256,0.000914,0,0.131313,0.066961,0.066961,0.066961,0.147209,Positive
0.040404,0,0.333333,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.190918,0.11348,0.114233,0.207378,0.090225,0.268672,0.002056,0.001302,0.002277,0.000531,0.001153,0.00063,0.040405,0.11348,0.11348,0.11348,0.190918,Negative
0.171717,1,0.333333,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.234941,0.163362,0.139306,0.251365,0.175391,0.333317,0.005751,0.002553,0.003906,0.006441,0.009378,0.006924,0.171719,0.163362,0.163362,0.163362,0.234941,Negative
0.353535,0,0.5,0.333333,0.103448,0,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.353537,0.06622,0.06622,0.06622,0.146519,Negative
0.40404,0,0.333333,0.333333,0.724138,0.2,0.2,0.2,0.2,0.2,0.2,0.526481,0.470407,0.312271,0.510123,0.386931,0.44616,0.017309,0.009668,0.018441,0.016618,0.019987,0.012784,0.404041,0.470407,0.470407,0.470407,0.526481,Positive
0.252525,1,0.333333,0.333333,0.327586,0.2,0.2,0.1,0.1,0.2,0.1,0.177677,0.107925,0.112126,0.202635,0.106542,0.296905,0.04579,0.028534,0.051337,0.041868,0.112536,0.062602,0.252527,0.107925,0.107925,0.107925,0.177677,Negative
0.040404,0,0.333333,0.333333,0.189655,0.3,0,0.1,0.1,0.1,0.2,0.136303,0.064384,0.090364,0.162822,0.086935,0.263369,0.011448,0.005937,0.00878,0.010209,0.007034,0.004208,0.040405,0.064384,0.064384,0.064384,0.136303,Negative
0.151515,1,0.5,0.333333,0.344828,0.4,0.4,0.4,0.2,0.2,0.4,0.187239,0.111003,0.111674,0.20447,0.13026,0.30022,0.002518,0,0.002232,0.00628,0.004689,0,0.151518,0.111003,0.111003,0.111003,0.187239,Positive
0.282828,1,0.166667,0.666667,0.086207,0.1,0.2,0.2,0.1,0.2,0.2,0.195859,0.073784,0.090246,0.168522,0.097319,0.273062,0.005757,0.002989,0.00996,0.017762,0.011903,0.006497,0.282829,0.073784,0.073784,0.073784,0.195859,Negative
0.191919,1,0.333333,0.333333,0.206897,0.1,0.1,0.1,0.1,0.2,0.2,0.153395,0.06932,0.086454,0.175064,0.096359,0.260949,0.006692,0.000119,0.017683,0,0,0,0.191921,0.06932,0.06932,0.06932,0.153395,Negative
0.020202,1,0.333333,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.170508,0.092281,0.102657,0.187881,0.091678,0.260979,0.001666,0.002151,0.002232,0.001671,0,0,0.020204,0.092281,0.092281,0.092281,0.170508,Positive
0.040404,0,0.166667,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.187782,0.110757,0.112365,0.181751,0.104516,0.279727,0.002404,0.000891,0.00092,0.002415,0.002056,0.005304,0.040404,0.110757,0.110757,0.110757,0.187782,Negative
0.141414,1,0.5,0.333333,0.551724,0.2,0.2,0.2,0.2,0.2,0.2,0.172248,0.079631,0.094642,0.172998,0.166493,0.324284,0.001374,0.000891,0.004235,0.128824,0.003986,0,0.141417,0.079631,0.079631,0.079631,0.172248,Negative
0.040404,1,0.333333,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0.4,0.192056,0.114791,0.114142,0.207382,0.134129,0.300524,0.00229,0.001052,0.001975,0.009723,0,0.004007,0.040406,0.114791,0.114791,0.114791,0.192056,Negative
0.171717,1,0.333333,0.333333,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.231395,0.147744,0.128628,0.225654,0.143077,0.306693,0.003418,0.001781,0.002642,0.004831,0.008332,0.010424,0.171719,0.147744,0.147744,0.147744,0.231395,Negative
0.434343,1,0.333333,0.666667,0.137931,0.1,0.1,0.1,0.1,0.2,0.2,0.167002,0.15054,0.109429,0.537235,0.308391,0.464937,0.080767,0.026844,0.447493,0.008786,0.235077,0.014285,0.434345,0.15054,0.15054,0.15054,0.167002,Negative
0.191919,1,0.166667,0.333333,0.413793,0.1,0.1,0.1,0.1,0,0.1,0.159905,0.068014,0.088376,0.160483,0.079131,0.264677,0.00217,0.002204,0.000423,0.00196,0.022629,0.00003,0.19192,0.068014,0.068014,0.068014,0.159905,Positive
0.353535,0,0.166667,0.666667,0.155172,0.1,0.1,0.1,0.2,0.1,0.1,0.171513,0.073829,0.097162,0.167178,0.083366,0.268299,0.009223,0.011735,0.000041,0.004432,0.022444,0.048302,0.353535,0.073829,0.073829,0.073829,0.171513,Negative
0.242424,1,0.166667,0.666667,0.241379,0.3,0.4,0.2,0.2,0.2,0.2,0.186719,0.099247,0.103484,0.183905,0.097514,0.264478,0,0.000857,0.000625,0.00785,0.000938,0,0.242425,0.099247,0.099247,0.099247,0.186719,Negative
0.010101,0,0.833333,0.666667,0.586207,0.2,0.2,0.2,0.4,0.2,0.2,0.207804,0.132705,0.096775,0.169938,0.091724,0.261271,0.002747,0.001088,0.001228,0.003704,0,0.000759,0.010105,0.132705,0.132705,0.132705,0.207804,Positive
0.060606,0,0.333333,0.666667,0.327586,0.4,0.4,0.4,0.2,0.2,0.2,0.207721,0.133543,0.124365,0.22548,0.129233,0.282391,0.004007,0,0.002354,0.002415,0.008836,0,0.060607,0.133543,0.133543,0.133543,0.207721,Positive
0.151515,1,0.333333,0.333333,0.275862,0.2,0.2,0.4,0.2,0.2,0.2,0.187194,0.112517,0.112523,0.203506,0.127447,0.296854,0.004465,0,0.001944,0.00306,0.003993,0.006852,0.151517,0.112517,0.112517,0.112517,0.187194,Negative
0.070707,1,0.333333,0.333333,0.189655,0.5,0.4,0.4,0.4,0.2,0.2,0.210572,0.135161,0.126678,0.22766,0.153404,0.318457,0.00229,0.001544,0,0.004589,0.006565,0.005691,0.070709,0.135161,0.135161,0.135161,0.210572,Positive
0.181818,0,0.166667,0.333333,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.208035,0.134022,0.126102,0.229248,0.154847,0.319565,0.004007,0.001544,0.002902,0.004267,0.006213,0.005691,0.181818,0.134022,0.134022,0.134022,0.208035,Positive
0.010101,1,0.5,0.333333,0.5,0.2,0.2,0.4,0.2,0.2,0.2,0.15414,0.074631,0.091282,0.169041,0.091079,0.269678,0.002521,0.000297,0.001116,0.003221,0.001876,0,0.010104,0.074631,0.074631,0.074631,0.15414,Negative
0.20202,1,0.333333,0.333333,0.206897,0.1,0.1,0.1,0.1,0.1,0.1,0.153293,0.067781,0.087584,0.167901,0.081072,0.263697,0.001882,0.001342,0.012285,0.000689,0.008293,0,0.202022,0.067781,0.067781,0.067781,0.153293,Negative
0.272727,1,0.333333,0.333333,0.275862,0.2,0.2,0.2,0.2,0.2,0.2,0.17225,0.094828,0.104259,0.193226,0.116106,0.293499,0.001734,0.001781,0.003348,0.002081,0.016756,0.002684,0.272729,0.094828,0.094828,0.094828,0.17225,Negative
0.343434,0,0.166667,0.666667,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.193915,0.113099,0.109936,0.196475,0.114585,0.284822,0.002341,0.000986,0.001493,0.002093,0.004689,0.001641,0.343434,0.113099,0.113099,0.113099,0.193915,Negative
0.121212,1,0.333333,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.221702,0.145899,0.132962,0.240857,0.165816,0.328602,0.003411,0.002382,0.004336,0.005085,0.011029,0.006105,0.121214,0.145899,0.145899,0.145899,0.221702,Negative
0.494949,1,0.5,0.333333,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.208475,0.133447,0.121202,0.190328,0.12665,0.288035,0.00294,0.001187,0.001434,0.024155,0.003564,0.013268,0.494952,0.133447,0.133447,0.133447,0.208475,Negative
0.010101,1,0.333333,0.666667,0.413793,0.4,0.2,0.2,0.2,0.2,0.4,0.158639,0.080604,0.09523,0.176051,0.098695,0.274634,0.00229,0.000935,0.001433,0.002562,0,0.001222,0.010103,0.080604,0.080604,0.080604,0.158639,Positive
0.151515,0,0.333333,0.666667,0.275862,0.1,0.1,0.2,0.2,0.2,0.2,0.149253,0.115689,0.100798,0.188056,0.115823,0.290327,0.059716,0.002969,0.007812,0.012882,0.011723,0.002276,0.151516,0.115689,0.115689,0.115689,0.149253,Negative
0.020202,1,0.5,0.333333,0.344828,0,0,0,0,0,0,0.146519,0.083676,0.090463,0.170703,0.09486,0.260979,0.021055,0.004454,0.012517,0.023167,0,0,0.020205,0.083676,0.083676,0.083676,0.146519,Negative
0.020202,0,0.5,0.666667,0.275862,0.2,0.2,0.2,0.2,0.2,0.2,0.166543,0.076975,0.093192,0.16766,0.094152,0.274809,0.005726,0.00297,0.008909,0.016103,0.023687,0.019171,0.020204,0.076975,0.076975,0.076975,0.166543,Negative
0.040404,0,0.5,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.17787,0.095285,0.102948,0.179245,0.099652,0.276016,0.001759,0.001156,0.000893,0.00161,0.001683,0.001296,0.040406,0.095285,0.095285,0.095285,0.17787,Negative
0.141414,1,0.166667,0.666667,0.12069,0.1,0.1,0.1,0,0.1,0.1,0.147309,0.068403,0.086345,0.160138,0.082851,0.260979,0.002633,0,0,0.003578,0,0,0.141415,0.068403,0.068403,0.068403,0.147309,Negative
0.353535,1,0.333333,0.333333,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.146649,0.066871,0.089659,0.161607,0.080648,0.26119,0.000785,0.003587,0.001741,0,0.000645,0,0.353537,0.066871,0.066871,0.066871,0.146649,Negative
0.040404,0,0.333333,0.333333,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.191238,0.075571,0.092578,0.171576,0.092302,0.270141,0.001374,0.002375,0.002232,0.003221,0.002345,0.001897,0.040405,0.075571,0.075571,0.075571,0.191238,Negative
0.060606,1,0.166667,0.666667,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.212904,0.133697,0.126881,0.204315,0.128924,0.297229,0.003312,0.002512,0.008928,0.004026,0.003927,0.003794,0.060607,0.133697,0.133697,0.133697,0.212904,Negative
0.151515,1,0.333333,0.333333,0.327586,0.2,0.2,0.2,0.4,0.2,0.2,0.268571,0.196897,0.166611,0.291378,0.22018,0.371362,0.007526,0.007197,0,0.008213,0.024034,0.009874,0.151517,0.196897,0.196897,0.196897,0.268571,Negative
0.121212,0,0.166667,0.666667,0.103448,0.3,0.4,0.4,0.4,0,0.1,0.199633,0.121363,0.116529,0.156824,0.079374,0.262209,0.004579,0,0.001763,0.002544,0.007507,0,0.121212,0.121363,0.121363,0.121363,0.199633,Negative
0.020202,1,0.5,0.666667,0.413793,0,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080946,0.261278,0,0,0,0.000483,0.000914,0.001764,0.020205,0.06622,0.06622,0.06622,0.146519,Negative
0.20202,0,0.166667,0.333333,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.256835,0.256982,0.165938,0.287282,0.215966,0.368463,0.166301,0.003007,0.005594,0.008052,0.011905,0.009485,0.20202,0.256982,0.256982,0.256982,0.256835,Negative
0.232323,0,0.5,0.666667,0.362069,0.2,0.2,0.2,0.2,0.2,0.2,0.287536,0.282301,0.183734,0.279436,0.208438,0.354582,0.167457,0.004159,0.005135,0.008052,0.012426,0.011572,0.232325,0.282301,0.282301,0.282301,0.287536,Negative
0.262626,0,0.166667,0.333333,0.275862,0.4,0.2,0.2,0.2,0.2,0.2,0.288162,0.214597,0.173765,0.316018,0.15615,0.320877,0.006869,0.004156,0.010044,0.008052,0.007034,0.005691,0.262626,0.214597,0.214597,0.214597,0.288162,Positive
0.090909,1,0.333333,0.333333,0.327586,0.1,0.1,0.1,0.2,0.1,0.1,0.146808,0.06653,0.086703,0.160445,0.080971,0.261229,0.000373,0.000387,0,0.000525,0.000764,0.001237,0.090911,0.06653,0.06653,0.06653,0.146808,Negative
0.010101,0,0.333333,0.666667,0.086207,0.5,0.4,0.4,0.4,0.4,0.4,0.146785,0.066505,0.086509,0.16042,0.080946,0.261209,0,0,0,0,0,0,0.010102,0.066505,0.066505,0.066505,0.146785,Positive
0.040404,1,0.333333,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.189194,0.112033,0.109772,0.206543,0.09879,0.287739,0.00229,0.001496,0.02232,0.00161,0.002345,0.001897,0.040406,0.112033,0.112033,0.112033,0.189194,Negative
0.070707,0,0.166667,0.666667,0.103448,0.1,0.1,0.1,0.1,0,0.1,0.15231,0.070893,0.087437,0.160138,0.080648,0.264322,0.005637,0.001182,0,0,0.010199,0,0.070707,0.070893,0.070893,0.070893,0.15231,Negative
0.171717,0,0.333333,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.17976,0.101218,0.106583,0.192483,0.113889,0.288047,0.003441,0.001785,0.00335,0.004831,0.007034,0.0038,0.171718,0.101218,0.101218,0.101218,0.17976,Negative
0.191919,0,1,0.333333,0.775862,0.2,0.2,0.2,0.2,0.2,0.2,0.273937,0.163222,0.116411,0.212755,0.136511,0.305059,0.005457,0.001528,0.002906,0.003216,0.005224,0.003972,0.191924,0.163222,0.163222,0.163222,0.273937,Negative
0.080808,1,0.333333,0.666667,0.103448,0.1,0.1,0.1,0.2,0.2,0.2,0.14697,0.066705,0.088788,0.164004,0.089565,0.265115,0.000585,0.002643,0.000092,0.008311,0.000253,0,0.08081,0.066705,0.066705,0.066705,0.14697,Positive
0.20202,1,0.166667,0.666667,0.310345,0.1,0.1,0.1,0.1,0,0,0.151828,0.06622,0.087926,0.160138,0.080648,0.260979,0,0.00171,0,0,0,0,0.202021,0.06622,0.06622,0.06622,0.151828,Negative
0.242424,1,0.5,0.333333,0.586207,0.2,0.2,0.2,0.2,0.2,0.2,0.409297,0.29179,0.184157,0.330631,0.234853,0.357087,0.009158,0.004394,0.010825,0.008213,0.01055,0.007611,0.242427,0.29179,0.29179,0.29179,0.409297,Positive
0.252525,0,0.5,0.333333,0.465517,0.2,0.2,0.2,0.2,0.2,0.2,0.283612,0.216972,0.17455,0.306201,0.221024,0.364065,0.009158,0.003562,0.007924,0.008535,0.011723,0.009485,0.252527,0.216972,0.216972,0.216972,0.283612,Negative
0.080808,1,0.5,0.333333,0.482759,0.2,0.2,0.2,0.2,0.2,0.2,0.238984,0.161067,0.138612,0.245395,0.165566,0.322284,0.004112,0.002008,0.003704,0.005108,0.009378,0.004477,0.080811,0.161067,0.161067,0.161067,0.238984,Negative
0.040404,1,0.333333,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.165322,0.085933,0.096022,0.169631,0.090221,0.268393,0.001888,0.000772,0.000558,0.000805,0.000703,0.000949,0.040406,0.085933,0.085933,0.085933,0.165322,Negative
0.212121,1,0.333333,0.666667,0.155172,0.2,0.2,0.2,0.2,0.2,0.4,0.281476,0.209279,0.164656,0.289507,0.223999,0.369243,0.008184,0.00475,0.00558,0.017391,0,0.010623,0.212123,0.209279,0.209279,0.209279,0.281476,Negative
0.010101,1,0.333333,0.333333,0.482759,0.2,0.2,0.1,0.1,0.2,0.2,0.158803,0.078882,0.086788,0.177951,0.099791,0.276202,0.00231,0.00024,0.021204,0.00109,0.001876,0.00114,0.010103,0.078882,0.078882,0.078882,0.158803,Negative
0.040404,1,0.5,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.181779,0.101867,0.106508,0.193433,0.114173,0.286176,0.001968,0.001059,0.001339,0.001932,0.003517,0.001897,0.040407,0.101867,0.101867,0.101867,0.181779,Negative
0.161616,1,0.166667,0.333333,0.12069,0.3,0.1,0.1,0.1,0.1,0.1,0.146519,0.067449,0.086345,0.160492,0.080648,0.261268,0.001482,0,0.00042,0,0.000882,0,0.161617,0.067449,0.067449,0.067449,0.146519,Negative
0.343434,1,0.166667,0.333333,0.275862,0,0,0,0,0,0,0.151992,0.092623,0.106187,0.192186,0.106792,0.312967,0.031848,0.02169,0.037969,0.032206,0.275831,0.140543,0.343435,0.092623,0.092623,0.092623,0.151992,Negative
0.191919,1,0.166667,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0,0.30891,0.236603,0.16023,0.218023,0.08045,0.260825,0.00767,0.004156,0.003348,0,0,0,0.19192,0.236603,0.236603,0.236603,0.30891,Negative
0.232323,1,0.333333,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.271567,0.188588,0.15455,0.266708,0.193653,0.340409,0.007268,0.003464,0.004319,0.006441,0.008968,0.006678,0.232325,0.188588,0.188588,0.188588,0.271567,Negative
0.151515,1,0.166667,0.666667,0.103448,0.3,0.1,0.2,0.2,0.2,0.2,0.146519,0.077324,0.093388,0.170312,0.090912,0.263565,0.013394,0.007133,0.008928,0.008052,0,0.002396,0.151516,0.077324,0.077324,0.077324,0.146519,Positive
0.383838,1,0.5,0.333333,0.551724,0.1,0.1,0.1,0.1,0.1,0.2,0.149015,0.066707,0.116608,0.162032,0.081025,0.261271,0.000587,0.032727,0.002244,0.000612,0,0,0.383841,0.066707,0.066707,0.066707,0.149015,Negative
0.191919,0,0.166667,0.333333,0.293103,0.1,0.1,0.1,0.1,0.1,0.1,0.151993,0.066918,0.087148,0.174786,0.085651,0.266134,0.000841,0.000869,0.017354,0.008124,0.015729,0.005731,0.191919,0.066918,0.066918,0.066918,0.151993,Positive
0.040404,1,0.333333,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.169738,0.083136,0.096016,0.177052,0.098587,0.27501,0.001488,0.003485,0.001116,0.00128,0.002345,0.001897,0.040406,0.083136,0.083136,0.083136,0.169738,Negative
0.070707,0,1,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.1,0.293037,0.211453,0.159377,0.17819,0.083892,0.270021,0.004981,0.00209,0.001116,0.005269,0.027585,0.003301,0.070712,0.211453,0.211453,0.211453,0.293037,Positive
0.121212,0,0.5,0.333333,0.465517,0.2,0.2,0.2,0.2,0.2,0.2,0.207248,0.120475,0.118246,0.215333,0.139966,0.303685,0.002504,0.001187,0.002232,0.003306,0.004605,0.005695,0.121214,0.120475,0.120475,0.120475,0.207248,Negative
